StudentID,SchoolCode,SchoolName,PaymentDate,AmountReceived,PaymentMethod,LatePayment,CreditCardNumber,TransactionNo,BankName,PaymentType,Weekday,CheckNumber
1012,GP,Gabriel Pereira,2023-01-02,1134,Check,No,,58243017,Novobanco,che,Monday,6041
1013,GP,Gabriel Pereira,2020-11-20,1186,Cash,No,,88031538,,cas,Friday,
1014,GP,Gabriel Pereira,2022-06-29,1412,Check,No,,45279050,Banco Cruzeiro do Sul,che,Wednesday,1942
1015,GP,Gabriel Pereira,2023-05-13,1198,Credit Card,No,3353849516321119,78718093,Banco Do Brasil,cre,Saturday,
1016,GP,Gabriel Pereira,2021-11-28,993,Check,No,,73265306,Millennium BCP,che,Sunday,2258
1017,GP,Gabriel Pereira,2023-12-11,985,Check,No,,75617868,Millennium BCP,che,Monday,1174
1018,GP,Gabriel Pereira,2023-09-10,1089,Credit Card,No,0915618298036577,44916093,Novobanco,cre,Sunday,
1019,GP,Gabriel Pereira,2020-08-23,1524,Cash,No,,01491189,,cas,Sunday,
1020,GP,Gabriel Pereira,2020-03-10,1011,Check,No,,36875092,Novobanco,che,Tuesday,4190
1021,GP,Gabriel Pereira,2019-07-16,1061,Credit Card,No,8213745561140428,86050537,Novobanco,cre,Tuesday,
1022,GP,Gabriel Pereira,2020-12-25,1345,Check,Yes,,11260030,Banco Do Brasil,che,Friday,6919
1023,GP,Gabriel Pereira,2020-10-08,1307,Check,Yes,,06271531,Chase,che,Thursday,4581
1024,GP,Gabriel Pereira,2020-01-03,1248,Cash,Yes,,68826917,,cas,Friday,
1025,GP,Gabriel Pereira,2022-02-03,1396,Cash,No,,29384401,,cas,Thursday,
1026,GP,Gabriel Pereira,2019-12-09,1211,Check,Yes,,87354378,Chase,che,Monday,7675
1027,GP,Gabriel Pereira,2018-11-03,1117,Credit Card,No,9101570908599144,92074926,Novobanco,cre,Saturday,
1028,GP,Gabriel Pereira,2022-11-18,1539,Check,No,,48997184,Chase,che,Friday,9769
1029,GP,Gabriel Pereira,2022-12-22,1274,Check,No,,93259140,Banco Cruzeiro do Sul,che,Thursday,4185
1030,GP,Gabriel Pereira,2023-12-05,1079,Credit Card,No,3426698069087261,76072348,Banco Do Brasil,cre,Tuesday,
1031,GP,Gabriel Pereira,2021-06-30,1521,Credit Card,No,9538280405612996,50826958,Chase,cre,Wednesday,
1032,GP,Gabriel Pereira,2021-01-06,1576,Cash,Yes,,86965613,,cas,Wednesday,
1033,GP,Gabriel Pereira,2018-08-31,1475,Cash,No,,12385951,,cas,Friday,
1034,GP,Gabriel Pereira,2019-12-29,1096,Cash,No,,23948400,,cas,Sunday,
1035,GP,Gabriel Pereira,2023-04-02,1068,Cash,No,,00869661,,cas,Sunday,
1036,GP,Gabriel Pereira,2018-11-21,1019,Cash,No,,11395001,,cas,Wednesday,
1037,GP,Gabriel Pereira,2020-09-07,1440,Credit Card,No,4149150762839762,05344077,Banco Atlantico Europa,cre,Monday,
1038,GP,Gabriel Pereira,2021-12-09,1188,Cash,No,,72662925,,cas,Thursday,
1039,GP,Gabriel Pereira,2018-09-09,1468,Credit Card,No,7760299140688413,33731255,Chase,cre,Sunday,
1040,GP,Gabriel Pereira,2019-09-19,1253,Cash,No,,81703211,,cas,Thursday,
1041,GP,Gabriel Pereira,2021-12-17,1067,Credit Card,No,3638527789561337,18444902,Banco Palmas,cre,Friday,
1042,GP,Gabriel Pereira,2018-11-06,1044,Cash,No,,01644037,,cas,Tuesday,
1043,GP,Gabriel Pereira,2019-09-24,1598,Cash,No,,67812778,,cas,Tuesday,
1044,GP,Gabriel Pereira,2019-07-15,1091,Credit Card,Yes,2179821348629857,97363831,Chase,cre,Monday,
1045,GP,Gabriel Pereira,2021-08-18,1597,Cash,No,,53970798,,cas,Wednesday,
1046,GP,Gabriel Pereira,2022-08-12,1551,Cash,No,,17706736,,cas,Friday,
1047,GP,Gabriel Pereira,2021-06-27,1050,Credit Card,No,0682122355216505,87146921,Chase,cre,Sunday,
1048,GP,Gabriel Pereira,2018-12-27,1484,Credit Card,No,6790898436998480,22050938,Novobanco,cre,Thursday,
1049,GP,Gabriel Pereira,2022-08-12,1512,Check,No,,84249598,Caixa Geral de Depósitos,che,Friday,2376
1050,GP,Gabriel Pereira,2020-03-03,1255,Cash,No,,87071523,,cas,Tuesday,
1051,GP,Gabriel Pereira,2023-08-08,1457,Cash,No,,73820974,,cas,Tuesday,
1052,GP,Gabriel Pereira,2020-09-18,979,Check,Yes,,77987682,Novobanco,che,Friday,9287
1053,GP,Gabriel Pereira,2021-05-15,1057,Credit Card,No,9370858062350405,66957900,Caixa Geral de Depósitos,cre,Saturday,
1054,GP,Gabriel Pereira,2019-07-10,1186,Check,No,,55442867,Novobanco,che,Wednesday,4213
1055,GP,Gabriel Pereira,2019-05-15,1261,Check,No,,32894633,Caixa Geral de Depósitos,che,Wednesday,6573
1056,GP,Gabriel Pereira,2020-11-07,1068,Cash,Yes,,52857256,,cas,Saturday,
1057,GP,Gabriel Pereira,2019-07-10,1489,Credit Card,No,9335895138186550,78468509,Banco Palmas,cre,Wednesday,
1058,GP,Gabriel Pereira,2022-10-27,1399,Check,No,,43034918,Caixa Geral de Depósitos,che,Thursday,2854
1059,GP,Gabriel Pereira,2023-09-15,1392,Check,No,,03859340,Caixa Geral de Depósitos,che,Friday,6967
1060,GP,Gabriel Pereira,2019-10-05,1303,Cash,Yes,,47155313,,cas,Saturday,
1061,GP,Gabriel Pereira,2022-09-01,1077,Cash,No,,36781367,,cas,Thursday,
1062,GP,Gabriel Pereira,2023-05-10,1224,Credit Card,Yes,9421410527698198,78092704,Banco Palmas,cre,Wednesday,
1063,GP,Gabriel Pereira,2019-04-23,1140,Check,No,,56225866,Millennium BCP,che,Tuesday,6315
1064,GP,Gabriel Pereira,2023-06-05,1497,Check,No,,78744227,Banco Palmas,che,Monday,9359
1065,GP,Gabriel Pereira,2020-06-21,1585,Cash,No,,59655942,,cas,Sunday,
1066,GP,Gabriel Pereira,2021-05-25,1031,Cash,No,,11650200,,cas,Tuesday,
1067,GP,Gabriel Pereira,2018-10-27,1059,Cash,No,,39313215,,cas,Saturday,
1068,GP,Gabriel Pereira,2023-06-14,1224,Credit Card,No,5570836821444889,66997273,Novobanco,cre,Wednesday,
1069,GP,Gabriel Pereira,2021-02-05,1552,Cash,No,,46202582,,cas,Friday,
1070,GP,Gabriel Pereira,2023-09-26,1277,Cash,No,,18328123,,cas,Tuesday,
1071,GP,Gabriel Pereira,2023-04-09,964,Credit Card,No,2049106018364723,87508276,Caixa Geral de Depósitos,cre,Sunday,
1072,GP,Gabriel Pereira,2022-04-24,1366,Credit Card,No,5775458472629052,91876831,Novobanco,cre,Sunday,
1073,GP,Gabriel Pereira,2018-11-17,1462,Credit Card,No,1721733739920522,29993621,Novobanco,cre,Saturday,
1074,GP,Gabriel Pereira,2023-01-24,1234,Check,No,,14388232,Banco Palmas,che,Tuesday,6958
1075,GP,Gabriel Pereira,2022-07-09,1150,Check,No,,83584461,Banco Atlantico Europa,che,Saturday,8586
1076,GP,Gabriel Pereira,2022-09-18,1404,Credit Card,No,6430954497912799,70292712,Millennium BCP,cre,Sunday,
1077,GP,Gabriel Pereira,2020-06-09,1152,Check,No,,78713752,Banco Do Brasil,che,Tuesday,3140
1078,GP,Gabriel Pereira,2019-06-02,928,Check,No,,12560832,Millennium BCP,che,Sunday,1728
1079,GP,Gabriel Pereira,2020-01-26,1467,Cash,No,,78889753,,cas,Sunday,
1080,GP,Gabriel Pereira,2022-06-20,1281,Check,No,,23860030,Banco Cruzeiro do Sul,che,Monday,5949
1081,GP,Gabriel Pereira,2019-11-27,1297,Check,Yes,,99517152,Banco Do Brasil,che,Wednesday,2533
1082,GP,Gabriel Pereira,2018-09-16,1052,Check,No,,95014374,Banco Do Brasil,che,Sunday,1928
1083,GP,Gabriel Pereira,2022-01-05,1101,Credit Card,No,7139719126022132,17672019,Caixa Geral de Depósitos,cre,Wednesday,
1084,GP,Gabriel Pereira,2019-03-26,1015,Cash,No,,22019072,,cas,Tuesday,
1085,GP,Gabriel Pereira,2022-08-20,1251,Check,No,,87339304,Banco Do Brasil,che,Saturday,8068
1086,GP,Gabriel Pereira,2020-09-17,1245,Credit Card,No,2748124211408682,50952294,Novobanco,cre,Thursday,
1087,GP,Gabriel Pereira,2019-04-21,917,Check,No,,55610399,Banco Palmas,che,Sunday,3100
1088,GP,Gabriel Pereira,2022-12-13,1497,Cash,No,,13712436,,cas,Tuesday,
1089,GP,Gabriel Pereira,2023-10-29,1267,Check,No,,56423041,Chase,che,Sunday,1420
1090,GP,Gabriel Pereira,2019-05-16,1393,Credit Card,No,5927387402990716,69063224,Caixa Geral de Depósitos,cre,Thursday,
1091,GP,Gabriel Pereira,2020-07-02,1227,Cash,No,,20340301,,cas,Thursday,
1092,GP,Gabriel Pereira,2018-09-04,1530,Cash,No,,67975649,,cas,Tuesday,
1093,GP,Gabriel Pereira,2018-12-11,1279,Cash,No,,55462347,,cas,Tuesday,
1094,GP,Gabriel Pereira,2023-04-20,1008,Credit Card,No,4760108018103068,31764172,Novobanco,cre,Thursday,
1095,GP,Gabriel Pereira,2021-06-23,943,Check,Yes,,15712901,Banco Palmas,che,Wednesday,1996
1096,GP,Gabriel Pereira,2021-03-07,986,Credit Card,No,6713073510458474,36213009,Novobanco,cre,Sunday,
1097,GP,Gabriel Pereira,2019-08-08,1257,Check,No,,57669470,Banco Do Brasil,che,Thursday,2974
1098,GP,Gabriel Pereira,2021-09-23,905,Cash,No,,39627466,,cas,Thursday,
1099,GP,Gabriel Pereira,2021-01-11,1052,Credit Card,No,1832700046661459,01107977,Caixa Geral de Depósitos,cre,Monday,
1100,GP,Gabriel Pereira,2023-09-15,1158,Credit Card,Yes,4938819490531520,49980949,Banco Atlantico Europa,cre,Friday,
1101,GP,Gabriel Pereira,2023-10-17,1304,Check,No,,73137971,Novobanco,che,Tuesday,7262
1102,GP,Gabriel Pereira,2021-12-17,1469,Check,No,,66123740,Banco Atlantico Europa,che,Friday,8862
1103,GP,Gabriel Pereira,2021-10-13,1172,Credit Card,No,2562389949919701,42620370,Banco Atlantico Europa,cre,Wednesday,
1104,GP,Gabriel Pereira,2023-03-06,1453,Credit Card,No,6020418135998989,72117088,Banco Cruzeiro do Sul,cre,Monday,
1105,GP,Gabriel Pereira,2023-10-14,1577,Check,Yes,,18644822,Caixa Geral de Depósitos,che,Saturday,8393
1106,GP,Gabriel Pereira,2023-11-22,1264,Check,No,,39785708,Chase,che,Wednesday,2011
1107,GP,Gabriel Pereira,2023-02-18,926,Cash,No,,67571236,,cas,Saturday,
1108,GP,Gabriel Pereira,2021-09-27,987,Cash,No,,11287942,,cas,Monday,
1109,GP,Gabriel Pereira,2021-12-11,1586,Cash,No,,82769704,,cas,Saturday,
1110,GP,Gabriel Pereira,2018-10-28,1502,Cash,No,,14196156,,cas,Sunday,
1111,GP,Gabriel Pereira,2018-10-30,1406,Check,No,,27488356,Banco Palmas,che,Tuesday,2753
1112,GP,Gabriel Pereira,2022-12-13,1371,Check,No,,62409649,Novobanco,che,Tuesday,7287
1113,GP,Gabriel Pereira,2021-08-24,1154,Check,No,,96047842,Caixa Geral de Depósitos,che,Tuesday,8273
1114,GP,Gabriel Pereira,2018-08-24,1056,Check,No,,62259364,Chase,che,Friday,1005
1115,GP,Gabriel Pereira,2021-05-26,1487,Credit Card,No,6883906246728799,16091141,Banco Do Brasil,cre,Wednesday,
1116,GP,Gabriel Pereira,2023-03-27,1015,Check,No,,35923613,Banco Do Brasil,che,Monday,8784
1117,GP,Gabriel Pereira,2022-08-13,1317,Credit Card,No,3045881650254472,41916503,Banco Cruzeiro do Sul,cre,Saturday,
1118,GP,Gabriel Pereira,2020-02-12,928,Check,No,,17718249,Millennium BCP,che,Wednesday,9957
1119,GP,Gabriel Pereira,2021-08-13,902,Cash,No,,82141746,,cas,Friday,
1120,GP,Gabriel Pereira,2021-06-24,1007,Credit Card,No,9266486989396987,48694155,Banco Cruzeiro do Sul,cre,Thursday,
1121,GP,Gabriel Pereira,2020-05-04,1575,Credit Card,No,9292075360511716,03988636,Banco Palmas,cre,Monday,
1122,GP,Gabriel Pereira,2019-12-23,1320,Check,No,,18945590,Novobanco,che,Monday,8954
1123,GP,Gabriel Pereira,2018-08-16,950,Credit Card,No,9424894204664896,67605642,Millennium BCP,cre,Thursday,
1124,GP,Gabriel Pereira,2023-03-07,1218,Cash,No,,57758097,,cas,Tuesday,
1125,GP,Gabriel Pereira,2022-12-20,1215,Cash,No,,38906235,,cas,Tuesday,
1126,GP,Gabriel Pereira,2020-01-11,1314,Cash,No,,26540165,,cas,Saturday,
1127,GP,Gabriel Pereira,2021-12-19,1522,Cash,No,,00622122,,cas,Sunday,
1128,GP,Gabriel Pereira,2020-03-25,1085,Cash,No,,77462591,,cas,Wednesday,
1129,GP,Gabriel Pereira,2020-10-08,928,Credit Card,Yes,4115848860080179,86778231,Chase,cre,Thursday,
1130,GP,Gabriel Pereira,2021-10-27,1509,Cash,No,,04726426,,cas,Wednesday,
1131,GP,Gabriel Pereira,2019-01-03,1050,Check,No,,20384375,Banco Do Brasil,che,Thursday,8046
1132,GP,Gabriel Pereira,2020-07-09,1502,Check,No,,80785254,Chase,che,Thursday,6075
1133,GP,Gabriel Pereira,2019-04-19,1026,Check,No,,38545400,Novobanco,che,Friday,5169
1134,GP,Gabriel Pereira,2020-04-17,1568,Cash,No,,75231123,,cas,Friday,
1135,GP,Gabriel Pereira,2019-06-12,1358,Cash,No,,97917763,,cas,Wednesday,
1136,GP,Gabriel Pereira,2019-12-11,1580,Cash,No,,27203886,,cas,Wednesday,
1137,GP,Gabriel Pereira,2022-06-04,1073,Credit Card,No,5080196304530693,58824935,Banco Do Brasil,cre,Saturday,
1138,GP,Gabriel Pereira,2023-07-10,1212,Credit Card,Yes,1816778481652444,54460838,Banco Palmas,cre,Monday,
1139,GP,Gabriel Pereira,2022-06-10,967,Cash,No,,37810539,,cas,Friday,
1140,GP,Gabriel Pereira,2019-04-10,1050,Check,No,,88486999,Novobanco,che,Wednesday,9645
1141,GP,Gabriel Pereira,2021-06-19,1058,Check,No,,45792714,Banco Atlantico Europa,che,Saturday,3253
1142,GP,Gabriel Pereira,2020-01-02,1285,Credit Card,Yes,1986424238397283,39121870,Novobanco,cre,Thursday,
1143,GP,Gabriel Pereira,2023-09-28,1060,Check,No,,28809832,Chase,che,Thursday,2984
1144,GP,Gabriel Pereira,2018-10-31,1019,Credit Card,No,2001867661008987,61081435,Novobanco,cre,Wednesday,
1145,GP,Gabriel Pereira,2023-01-18,995,Cash,Yes,,38453198,,cas,Wednesday,
1146,GP,Gabriel Pereira,2022-10-25,948,Cash,No,,82354695,,cas,Tuesday,
1147,GP,Gabriel Pereira,2023-04-01,1592,Credit Card,Yes,3076205459671500,66664110,Novobanco,cre,Saturday,
1148,GP,Gabriel Pereira,2023-09-20,1279,Cash,No,,13407851,,cas,Wednesday,
1149,GP,Gabriel Pereira,2020-10-25,1528,Check,No,,97089058,Banco Do Brasil,che,Sunday,8043
1150,GP,Gabriel Pereira,2020-12-07,1461,Credit Card,No,2689996269708386,88891787,Caixa Geral de Depósitos,cre,Monday,
1151,GP,Gabriel Pereira,2020-08-15,931,Cash,No,,62571976,,cas,Saturday,
1152,GP,Gabriel Pereira,2018-09-17,1508,Credit Card,No,1265789826041809,52175585,Caixa Geral de Depósitos,cre,Monday,
1153,GP,Gabriel Pereira,2021-03-01,1398,Cash,No,,12746921,,cas,Monday,
1154,GP,Gabriel Pereira,2019-02-14,1454,Check,No,,82419962,Novobanco,che,Thursday,5362
1155,GP,Gabriel Pereira,2019-07-29,1066,Credit Card,No,7589170454218545,70568209,Chase,cre,Monday,
1156,GP,Gabriel Pereira,2019-04-16,1275,Cash,No,,90016356,,cas,Tuesday,
1157,GP,Gabriel Pereira,2020-02-15,954,Cash,No,,24728289,,cas,Saturday,
1158,GP,Gabriel Pereira,2020-06-02,1186,Credit Card,Yes,7882247312616850,71058011,Banco Palmas,cre,Tuesday,
1159,GP,Gabriel Pereira,2018-08-03,1525,Credit Card,No,1152610537092300,71695007,Banco Cruzeiro do Sul,cre,Friday,
1160,GP,Gabriel Pereira,2023-08-30,1569,Credit Card,No,9485432987698936,52944716,Caixa Geral de Depósitos,cre,Wednesday,
1161,GP,Gabriel Pereira,2023-12-17,1539,Check,No,,27348131,Millennium BCP,che,Sunday,5224
1162,GP,Gabriel Pereira,2020-06-11,946,Credit Card,No,8963217435748352,68064860,Novobanco,cre,Thursday,
1163,GP,Gabriel Pereira,2021-02-03,1098,Check,No,,44883842,Banco Palmas,che,Wednesday,4733
1164,GP,Gabriel Pereira,2020-09-22,1545,Cash,No,,28055077,,cas,Tuesday,
1165,GP,Gabriel Pereira,2023-10-12,1183,Check,Yes,,57955156,Chase,che,Thursday,4374
1166,GP,Gabriel Pereira,2021-09-30,1087,Check,No,,90855107,Banco Cruzeiro do Sul,che,Thursday,1451
1167,GP,Gabriel Pereira,2022-04-26,1514,Credit Card,No,1117861902547602,20695354,Caixa Geral de Depósitos,cre,Tuesday,
1168,GP,Gabriel Pereira,2022-05-29,1081,Credit Card,No,2275950026015153,25947950,Banco Atlantico Europa,cre,Sunday,
1169,GP,Gabriel Pereira,2020-03-01,944,Cash,Yes,,73279805,,cas,Sunday,
1170,GP,Gabriel Pereira,2022-07-21,1504,Check,No,,03100649,Banco Do Brasil,che,Thursday,5981
1171,GP,Gabriel Pereira,2022-11-30,912,Credit Card,No,9104520360894118,49135992,Banco Palmas,cre,Wednesday,
1172,GP,Gabriel Pereira,2020-07-09,1149,Cash,No,,52056100,,cas,Thursday,
1173,GP,Gabriel Pereira,2020-11-12,1398,Check,No,,00696801,Novobanco,che,Thursday,8196
1174,GP,Gabriel Pereira,2021-04-04,1169,Credit Card,No,3784233944953006,77625503,Chase,cre,Sunday,
1175,GP,Gabriel Pereira,2022-02-17,1256,Credit Card,Yes,3654262417842902,92334511,Millennium BCP,cre,Thursday,
1176,GP,Gabriel Pereira,2022-09-18,932,Check,Yes,,60530886,Banco Cruzeiro do Sul,che,Sunday,4980
1177,GP,Gabriel Pereira,2018-08-29,1055,Credit Card,Yes,6732904575988759,21299642,Novobanco,cre,Wednesday,
1178,GP,Gabriel Pereira,2018-11-04,1136,Credit Card,No,2027558214770920,71152380,Chase,cre,Sunday,
1179,GP,Gabriel Pereira,2019-08-23,1341,Check,No,,19215818,Banco Atlantico Europa,che,Friday,1070
1180,GP,Gabriel Pereira,2022-06-06,1274,Check,Yes,,11863855,Caixa Geral de Depósitos,che,Monday,6127
1181,GP,Gabriel Pereira,2021-10-09,1374,Check,No,,21688005,Banco Do Brasil,che,Saturday,8843
1182,GP,Gabriel Pereira,2021-07-31,1518,Credit Card,Yes,6928972845401822,72002839,Banco Cruzeiro do Sul,cre,Saturday,
1183,GP,Gabriel Pereira,2021-08-04,1030,Check,No,,32204144,Banco Atlantico Europa,che,Wednesday,5567
1184,GP,Gabriel Pereira,2022-04-03,1116,Check,No,,81165993,Millennium BCP,che,Sunday,3073
1185,GP,Gabriel Pereira,2022-09-15,1542,Check,Yes,,03042322,Banco Atlantico Europa,che,Thursday,9159
1186,GP,Gabriel Pereira,2020-08-05,1030,Check,No,,35302816,Banco Palmas,che,Wednesday,1770
1187,GP,Gabriel Pereira,2020-11-11,1159,Cash,No,,05937775,,cas,Wednesday,
1188,GP,Gabriel Pereira,2020-10-23,1498,Credit Card,No,3210291617469029,83104384,Caixa Geral de Depósitos,cre,Friday,
1189,GP,Gabriel Pereira,2022-01-21,1296,Cash,No,,91316708,,cas,Friday,
1190,GP,Gabriel Pereira,2018-11-23,1275,Cash,No,,56670636,,cas,Friday,
1191,GP,Gabriel Pereira,2023-10-18,1056,Credit Card,No,6550494440766349,33965049,Novobanco,cre,Wednesday,
1192,GP,Gabriel Pereira,2019-07-09,1364,Credit Card,No,2626114243625854,21880879,Caixa Geral de Depósitos,cre,Tuesday,
1193,GP,Gabriel Pereira,2022-09-24,1537,Cash,No,,34199643,,cas,Saturday,
1194,GP,Gabriel Pereira,2019-09-16,1473,Cash,No,,24725058,,cas,Monday,
1195,GP,Gabriel Pereira,2019-11-27,1130,Credit Card,No,3031158760545769,47576945,Banco Do Brasil,cre,Wednesday,
1196,GP,Gabriel Pereira,2020-08-08,1145,Cash,No,,74669861,,cas,Saturday,
1197,GP,Gabriel Pereira,2020-12-30,1113,Cash,No,,25450809,,cas,Wednesday,
1198,GP,Gabriel Pereira,2020-06-11,1533,Cash,No,,52692559,,cas,Thursday,
1199,GP,Gabriel Pereira,2020-09-19,1306,Cash,No,,21307423,,cas,Saturday,
1200,GP,Gabriel Pereira,2020-08-23,1502,Credit Card,No,6140489332614543,07963731,Millennium BCP,cre,Sunday,
1201,GP,Gabriel Pereira,2018-10-01,1446,Check,No,,17852211,Banco Palmas,che,Monday,9994
1202,GP,Gabriel Pereira,2021-01-31,994,Check,No,,23542687,Banco Cruzeiro do Sul,che,Sunday,5375
1203,GP,Gabriel Pereira,2023-04-25,1596,Check,No,,70173208,Novobanco,che,Tuesday,6594
1204,GP,Gabriel Pereira,2023-06-28,1051,Credit Card,No,7729665633701400,52781055,Millennium BCP,cre,Wednesday,
1205,GP,Gabriel Pereira,2018-10-14,925,Credit Card,No,2214257316094391,36817203,Caixa Geral de Depósitos,cre,Sunday,
1206,GP,Gabriel Pereira,2019-09-10,1287,Check,No,,28620929,Banco Atlantico Europa,che,Tuesday,5032
1207,GP,Gabriel Pereira,2020-07-05,1030,Check,No,,95332227,Banco Do Brasil,che,Sunday,4114
1208,GP,Gabriel Pereira,2023-08-05,1434,Check,No,,04573532,Banco Do Brasil,che,Saturday,7934
1209,GP,Gabriel Pereira,2020-12-22,989,Check,No,,07610870,Chase,che,Tuesday,7374
1210,GP,Gabriel Pereira,2021-12-26,1409,Credit Card,No,2360107126158388,21764846,Banco Atlantico Europa,cre,Sunday,
1211,GP,Gabriel Pereira,2019-09-15,1232,Cash,No,,22332228,,cas,Sunday,
1212,GP,Gabriel Pereira,2018-09-04,1549,Credit Card,No,4425892225606295,35063731,Caixa Geral de Depósitos,cre,Tuesday,
1213,GP,Gabriel Pereira,2021-07-24,956,Cash,No,,74130753,,cas,Saturday,
1214,GP,Gabriel Pereira,2023-05-21,1472,Cash,No,,85201362,,cas,Sunday,
1215,GP,Gabriel Pereira,2020-10-30,1576,Credit Card,No,4639756154705549,12151641,Caixa Geral de Depósitos,cre,Friday,
1216,GP,Gabriel Pereira,2021-10-03,1589,Cash,No,,40919693,,cas,Sunday,
1217,GP,Gabriel Pereira,2021-11-23,1228,Cash,No,,52070204,,cas,Tuesday,
1218,GP,Gabriel Pereira,2019-07-12,1345,Credit Card,No,1971212413936967,89760987,Banco Do Brasil,cre,Friday,
1219,GP,Gabriel Pereira,2018-12-30,1068,Cash,No,,73192276,,cas,Sunday,
1220,GP,Gabriel Pereira,2022-05-14,928,Cash,No,,98897865,,cas,Saturday,
1221,GP,Gabriel Pereira,2019-11-29,1552,Credit Card,No,9431916543089523,12021915,Millennium BCP,cre,Friday,
1222,GP,Gabriel Pereira,2022-12-04,1257,Cash,No,,44974700,,cas,Sunday,
1223,GP,Gabriel Pereira,2018-08-03,1043,Cash,No,,76448676,,cas,Friday,
1224,GP,Gabriel Pereira,2020-04-01,1486,Cash,No,,41636560,,cas,Wednesday,
1225,GP,Gabriel Pereira,2020-01-09,1238,Credit Card,Yes,3553730964969277,11952963,Banco Palmas,cre,Thursday,
1226,GP,Gabriel Pereira,2019-09-26,950,Check,No,,70255128,Chase,che,Thursday,8580
1227,GP,Gabriel Pereira,2020-11-24,1590,Credit Card,No,3159489895965466,34544344,Caixa Geral de Depósitos,cre,Tuesday,
1228,GP,Gabriel Pereira,2023-01-08,1212,Check,No,,99939344,Banco Atlantico Europa,che,Sunday,5670
1229,GP,Gabriel Pereira,2019-11-07,1488,Cash,No,,40882230,,cas,Thursday,
1230,GP,Gabriel Pereira,2021-11-28,1236,Check,No,,97398894,Caixa Geral de Depósitos,che,Sunday,5082
1231,GP,Gabriel Pereira,2019-06-19,1006,Credit Card,No,9720217075485346,55792203,Millennium BCP,cre,Wednesday,
1232,GP,Gabriel Pereira,2018-10-27,1209,Cash,No,,46129390,,cas,Saturday,
1233,GP,Gabriel Pereira,2023-03-13,928,Credit Card,No,5121375658963595,70861993,Caixa Geral de Depósitos,cre,Monday,
1234,GP,Gabriel Pereira,2020-01-17,1269,Check,No,,45663113,Banco Palmas,che,Friday,1787
1235,GP,Gabriel Pereira,2023-07-18,1109,Cash,No,,36220334,,cas,Tuesday,
1236,GP,Gabriel Pereira,2021-02-22,1199,Credit Card,No,3104379686800852,94690217,Banco Atlantico Europa,cre,Monday,
1237,GP,Gabriel Pereira,2023-07-27,1192,Credit Card,No,3043502385022894,66527523,Banco Do Brasil,cre,Thursday,
1238,GP,Gabriel Pereira,2019-05-01,1432,Credit Card,No,3020256913303033,46771167,Banco Palmas,cre,Wednesday,
1239,GP,Gabriel Pereira,2023-10-24,910,Cash,No,,27995530,,cas,Tuesday,
1240,GP,Gabriel Pereira,2019-07-22,1184,Check,No,,01239847,Chase,che,Monday,4850
1241,GP,Gabriel Pereira,2018-09-29,1121,Cash,No,,20284719,,cas,Saturday,
1242,GP,Gabriel Pereira,2023-02-13,916,Credit Card,No,2224050764871775,46199240,Novobanco,cre,Monday,
1243,GP,Gabriel Pereira,2020-08-06,1555,Check,No,,72725812,Chase,che,Thursday,6188
1244,GP,Gabriel Pereira,2021-12-09,941,Check,No,,56684482,Banco Do Brasil,che,Thursday,8953
1245,GP,Gabriel Pereira,2019-12-24,1542,Credit Card,No,1212110187803586,90170740,Banco Do Brasil,cre,Tuesday,
1246,GP,Gabriel Pereira,2021-12-08,1054,Cash,No,,99452951,,cas,Wednesday,
1247,GP,Gabriel Pereira,2021-05-08,1004,Credit Card,No,7643387220542216,26549633,Millennium BCP,cre,Saturday,
1248,GP,Gabriel Pereira,2022-06-18,1452,Credit Card,No,4447048878995047,02059685,Caixa Geral de Depósitos,cre,Saturday,
1249,GP,Gabriel Pereira,2022-01-05,1220,Credit Card,No,7749266329563427,77522592,Millennium BCP,cre,Wednesday,
1250,GP,Gabriel Pereira,2020-12-04,982,Cash,No,,12920592,,cas,Friday,
1251,GP,Gabriel Pereira,2019-06-06,1506,Cash,No,,56302955,,cas,Thursday,
1252,GP,Gabriel Pereira,2022-10-30,1580,Check,No,,36372629,Banco Cruzeiro do Sul,che,Sunday,3947
1253,GP,Gabriel Pereira,2018-10-27,1341,Cash,Yes,,49808513,,cas,Saturday,
1254,GP,Gabriel Pereira,2019-09-24,1009,Credit Card,No,0049832112212154,81582686,Banco Atlantico Europa,cre,Tuesday,
1255,GP,Gabriel Pereira,2020-10-31,1205,Credit Card,No,9185488064420062,98778735,Banco Palmas,cre,Saturday,
1256,GP,Gabriel Pereira,2022-12-07,1297,Check,No,,64196234,Chase,che,Wednesday,2831
1257,GP,Gabriel Pereira,2022-01-02,1044,Check,No,,22132041,Millennium BCP,che,Sunday,5658
1258,GP,Gabriel Pereira,2019-07-01,1526,Cash,No,,14789117,,cas,Monday,
1259,GP,Gabriel Pereira,2023-06-02,1529,Cash,No,,69999498,,cas,Friday,
1260,GP,Gabriel Pereira,2019-02-14,1567,Credit Card,No,3180036660200053,28538631,Millennium BCP,cre,Thursday,
1261,GP,Gabriel Pereira,2020-05-20,1546,Credit Card,No,2438380582692990,07686276,Banco Do Brasil,cre,Wednesday,
1262,GP,Gabriel Pereira,2023-05-23,1132,Credit Card,No,3896337618518626,71368410,Caixa Geral de Depósitos,cre,Tuesday,
