StudentID,SchoolCode,SchoolName,PaymentDate,AmountReceived,PaymentMethod,LatePayment,CreditCardNumber,TransactionNo,BankName,PaymentType,Weekday,CheckNumber
1066,GP,Gabriel Pereira,5/25/2021,1031,Cash,No,,11650200,,cas,Tuesday,
1115,GP,Gabriel Pereira,5/26/2021,1487,Credit Card,No,6.88391E+15,16091141,Banco Do Brasil,cre,Wednesday,
669,GP,Gabriel Pereira,5/27/2021,1071,Credit Card,No,1.45776E+15,89714802,Novobanco,cre,Thursday,
945,GP,Gabriel Pereira,5/27/2021,1411,Credit Card,No,3.19542E+15,3627924,Novobanco,cre,Thursday,
76,GP,Gabriel Pereira,5/28/2021,1126,Check,Yes,,84700766,Caixa Geral de Depósitos,che,Friday,9032
608,GP,Gabriel Pereira,5/28/2021,1437,Cash,No,,34481230,,cas,Friday,
646,GP,Gabriel Pereira,5/29/2021,1021,Check,No,,64825311,Millennium BCP,che,Saturday,8166
1558,GP,Gabriel Pereira,6/3/2021,1483,Check,No,,519567,Banco Palmas,che,Thursday,7584
1875,GP,Gabriel Pereira,6/3/2021,1093,Cash,No,,99167640,,cas,Thursday,
1835,GP,Gabriel Pereira,6/6/2021,1384,Check,No,,51856905,Millennium BCP,che,Sunday,7255
290,GP,Gabriel Pereira,6/7/2021,1310,Cash,No,,90260127,,cas,Monday,
1733,GP,Gabriel Pereira,6/7/2021,1422,Cash,No,,65699313,,cas,Monday,
1664,GP,Gabriel Pereira,6/13/2021,1132,Credit Card,No,8.63647E+15,70368830,Millennium BCP,cre,Sunday,
1794,GP,Gabriel Pereira,6/14/2021,1478,Cash,No,,69348540,,cas,Monday,
1941,GP,Gabriel Pereira,6/16/2021,1164,Cash,No,,13401929,,cas,Wednesday,
14,GP,Gabriel Pereira,6/18/2021,1143,Cash,No,,38299737,,cas,Friday,
1963,GP,Gabriel Pereira,6/18/2021,1273,Cash,No,,83952525,,cas,Friday,
280,GP,Gabriel Pereira,6/19/2021,1558,Cash,No,,22591365,,cas,Saturday,
1141,GP,Gabriel Pereira,6/19/2021,1058,Check,No,,45792714,Banco Atlantico Europa,che,Saturday,3253
1476,GP,Gabriel Pereira,6/21/2021,1338,Check,No,,49638309,Banco Atlantico Europa,che,Monday,3525
1095,GP,Gabriel Pereira,6/23/2021,943,Check,Yes,,15712901,Banco Palmas,che,Wednesday,1996
1326,GP,Gabriel Pereira,6/23/2021,1433,Check,No,,91141600,Caixa Geral de Depósitos,che,Wednesday,7299
1120,GP,Gabriel Pereira,6/24/2021,1007,Credit Card,No,9.26649E+15,48694155,Banco Cruzeiro do Sul,cre,Thursday,
1002,GP,Gabriel Pereira,6/26/2021,1051,Check,No,,68157245,Millennium BCP,che,Saturday,1542
60,GP,Gabriel Pereira,6/27/2021,1270,Check,No,,70348247,Banco Atlantico Europa,che,Sunday,2989
114,GP,Gabriel Pereira,6/27/2021,1056,Cash,No,,53584143,,cas,Sunday,
429,GP,Gabriel Pereira,6/27/2021,1188,Cash,No,,65213283,,cas,Sunday,
1047,GP,Gabriel Pereira,6/27/2021,1050,Credit Card,No,6.82122E+14,87146921,Chase,cre,Sunday,
532,GP,Gabriel Pereira,6/28/2021,1375,Credit Card,No,5.87775E+15,34669254,Caixa Geral de Depósitos,cre,Monday,
584,GP,Gabriel Pereira,6/28/2021,1498,Check,No,,13129208,Banco Atlantico Europa,che,Monday,6149
1031,GP,Gabriel Pereira,6/30/2021,1521,Credit Card,No,9.53828E+15,50826958,Chase,cre,Wednesday,
496,GP,Gabriel Pereira,7/1/2021,1453,Cash,No,,88485200,,cas,Thursday,
1273,GP,Gabriel Pereira,7/1/2021,1006,Credit Card,Yes,8.98306E+15,85630275,Millennium BCP,cre,Thursday,
1620,GP,Gabriel Pereira,7/3/2021,1016,Check,Yes,,48028354,Caixa Geral de Depósitos,che,Saturday,6490
453,GP,Gabriel Pereira,7/4/2021,1580,Check,No,,84713915,Banco Palmas,che,Sunday,7388
586,GP,Gabriel Pereira,7/6/2021,1260,Check,No,,31030324,Banco Do Brasil,che,Tuesday,3198
794,GP,Gabriel Pereira,7/6/2021,1153,Credit Card,No,2.33721E+15,3339977,Caixa Geral de Depósitos,cre,Tuesday,
1395,GP,Gabriel Pereira,7/7/2021,1270,Cash,No,,6349429,,cas,Wednesday,
1614,GP,Gabriel Pereira,7/9/2021,1140,Credit Card,No,4.00952E+15,21914390,Banco Atlantico Europa,cre,Friday,
1834,GP,Gabriel Pereira,7/10/2021,1412,Check,Yes,,93046163,Caixa Geral de Depósitos,che,Saturday,7678
1457,GP,Gabriel Pereira,7/14/2021,1350,Check,Yes,,22441339,Banco Palmas,che,Wednesday,6039
1743,GP,Gabriel Pereira,7/14/2021,1295,Check,No,,26751199,Banco Atlantico Europa,che,Wednesday,7953
1740,GP,Gabriel Pereira,7/15/2021,1123,Credit Card,No,3.06886E+15,64583744,Banco Palmas,cre,Thursday,
1849,GP,Gabriel Pereira,7/15/2021,1466,Cash,No,,79098636,,cas,Thursday,
209,GP,Gabriel Pereira,7/20/2021,1266,Check,No,,21334803,Novobanco,che,Tuesday,6813
1597,GP,Gabriel Pereira,7/20/2021,1037,Credit Card,No,8.23372E+15,63632863,Millennium BCP,cre,Tuesday,
410,GP,Gabriel Pereira,7/23/2021,933,Cash,No,,49893195,,cas,Friday,
1802,GP,Gabriel Pereira,7/23/2021,1469,Cash,No,,75311980,,cas,Friday,
1871,GP,Gabriel Pereira,7/23/2021,1210,Check,No,,99086723,Banco Do Brasil,che,Friday,2205
589,GP,Gabriel Pereira,7/24/2021,1012,Check,No,,15155423,Banco Cruzeiro do Sul,che,Saturday,1161
1213,GP,Gabriel Pereira,7/24/2021,956,Cash,No,,74130753,,cas,Saturday,
619,GP,Gabriel Pereira,7/26/2021,1449,Credit Card,No,9.68931E+15,5524728,Novobanco,cre,Monday,
609,GP,Gabriel Pereira,7/28/2021,1143,Cash,Yes,,24240338,,cas,Wednesday,
1387,GP,Gabriel Pereira,7/28/2021,1087,Cash,No,,62472863,,cas,Wednesday,
1548,GP,Gabriel Pereira,7/28/2021,1002,Cash,Yes,,98410167,,cas,Wednesday,
1268,GP,Gabriel Pereira,7/29/2021,1293,Credit Card,No,5.91257E+15,94607429,Millennium BCP,cre,Thursday,
480,GP,Gabriel Pereira,7/30/2021,918,Credit Card,No,2.77697E+14,3103037,Chase,cre,Friday,
993,GP,Gabriel Pereira,7/31/2021,974,Credit Card,No,8.72334E+15,73153911,Banco Cruzeiro do Sul,cre,Saturday,
1182,GP,Gabriel Pereira,7/31/2021,1518,Credit Card,Yes,6.92897E+15,72002839,Banco Cruzeiro do Sul,cre,Saturday,
1338,GP,Gabriel Pereira,7/31/2021,1073,Credit Card,No,1.27267E+15,19768784,Banco Cruzeiro do Sul,cre,Saturday,
1611,GP,Gabriel Pereira,8/1/2021,1477,Cash,No,,7382777,,cas,Sunday,
1508,GP,Gabriel Pereira,8/2/2021,1354,Credit Card,No,6.8911E+15,56844679,Banco Cruzeiro do Sul,cre,Monday,
1606,GP,Gabriel Pereira,8/3/2021,1112,Cash,No,,58195657,,cas,Tuesday,
264,GP,Gabriel Pereira,8/4/2021,1313,Credit Card,No,3.55544E+15,93056164,Banco Cruzeiro do Sul,cre,Wednesday,
795,GP,Gabriel Pereira,8/4/2021,952,Cash,No,,13717173,,cas,Wednesday,
1183,GP,Gabriel Pereira,8/4/2021,1030,Check,No,,32204144,Banco Atlantico Europa,che,Wednesday,5567
37,GP,Gabriel Pereira,8/7/2021,1459,Check,No,,73467065,Novobanco,che,Saturday,3704
515,GP,Gabriel Pereira,8/7/2021,983,Check,No,,80715695,Novobanco,che,Saturday,3903
574,GP,Gabriel Pereira,8/7/2021,1371,Cash,No,,43772942,,cas,Saturday,
1985,GP,Gabriel Pereira,8/8/2021,1290,Credit Card,No,6.03612E+15,54268368,Banco Cruzeiro do Sul,cre,Sunday,
811,GP,Gabriel Pereira,8/11/2021,1256,Credit Card,No,5.33343E+15,7360776,Banco Do Brasil,cre,Wednesday,
1292,GP,Gabriel Pereira,8/11/2021,1508,Cash,No,,44246488,,cas,Wednesday,
1960,GP,Gabriel Pereira,8/12/2021,1589,Credit Card,No,5.33744E+15,15659695,Banco Atlantico Europa,cre,Thursday,
1119,GP,Gabriel Pereira,8/13/2021,902,Cash,No,,82141746,,cas,Friday,
322,GP,Gabriel Pereira,8/16/2021,1401,Credit Card,No,8.5575E+15,70862095,Banco Do Brasil,cre,Monday,
368,GP,Gabriel Pereira,8/16/2021,1258,Check,No,,24932149,Banco Palmas,che,Monday,9856
1045,GP,Gabriel Pereira,8/18/2021,1597,Cash,No,,53970798,,cas,Wednesday,
1621,GP,Gabriel Pereira,8/18/2021,1514,Credit Card,No,9.30438E+14,81226815,Banco Cruzeiro do Sul,cre,Wednesday,
1777,GP,Gabriel Pereira,8/18/2021,1142,Cash,No,,95076716,,cas,Wednesday,
1946,GP,Gabriel Pereira,8/18/2021,914,Cash,No,,28780661,,cas,Wednesday,
616,GP,Gabriel Pereira,8/20/2021,1203,Credit Card,No,6.20304E+15,13145195,Caixa Geral de Depósitos,cre,Friday,
1625,GP,Gabriel Pereira,8/20/2021,1438,Check,No,,1627629,Chase,che,Friday,4015
1785,GP,Gabriel Pereira,8/21/2021,1136,Check,No,,39106573,Banco Palmas,che,Saturday,2383
820,GP,Gabriel Pereira,8/22/2021,1350,Credit Card,No,8.55246E+15,8213711,Banco Cruzeiro do Sul,cre,Sunday,
1314,GP,Gabriel Pereira,8/23/2021,1308,Cash,No,,20200953,,cas,Monday,
1113,GP,Gabriel Pereira,8/24/2021,1154,Check,No,,96047842,Caixa Geral de Depósitos,che,Tuesday,8273
1936,GP,Gabriel Pereira,8/24/2021,1067,Check,No,,78192147,Banco Cruzeiro do Sul,che,Tuesday,9844
953,GP,Gabriel Pereira,8/25/2021,1481,Cash,No,,30120471,,cas,Wednesday,
1009,GP,Gabriel Pereira,8/26/2021,1385,Cash,No,,38363816,,cas,Thursday,
1340,GP,Gabriel Pereira,8/26/2021,1056,Credit Card,No,5.64953E+15,19738818,Chase,cre,Thursday,
1408,GP,Gabriel Pereira,8/27/2021,1038,Credit Card,No,6.67942E+15,59067396,Banco Do Brasil,cre,Friday,
1752,GP,Gabriel Pereira,8/29/2021,1042,Credit Card,No,6.2644E+15,90751991,Caixa Geral de Depósitos,cre,Sunday,
1512,GP,Gabriel Pereira,8/31/2021,1255,Check,No,,83966073,Banco Cruzeiro do Sul,che,Tuesday,5778
152,GP,Gabriel Pereira,9/1/2021,1570,Check,No,,77725228,Banco Atlantico Europa,che,Wednesday,4015
944,GP,Gabriel Pereira,9/1/2021,1454,Check,No,,87859964,Novobanco,che,Wednesday,3734
1499,GP,Gabriel Pereira,9/1/2021,1424,Cash,No,,80207612,,cas,Wednesday,
1910,GP,Gabriel Pereira,9/2/2021,1477,Credit Card,No,9.12707E+15,5644685,Banco Do Brasil,cre,Thursday,
1348,GP,Gabriel Pereira,9/3/2021,1260,Cash,No,,70675169,,cas,Friday,
173,GP,Gabriel Pereira,9/4/2021,1063,Cash,No,,73622660,,cas,Saturday,
1889,GP,Gabriel Pereira,9/5/2021,928,Credit Card,No,1.7643E+15,5096996,Caixa Geral de Depósitos,cre,Sunday,
160,GP,Gabriel Pereira,9/6/2021,1284,Cash,No,,96194311,,cas,Monday,
49,GP,Gabriel Pereira,9/7/2021,1199,Check,No,,71094777,Banco Palmas,che,Tuesday,4020
1486,GP,Gabriel Pereira,9/11/2021,1175,Credit Card,No,6.94805E+15,95739405,Millennium BCP,cre,Saturday,
1928,GP,Gabriel Pereira,9/11/2021,1270,Credit Card,No,5.0255E+14,97599747,Banco Palmas,cre,Saturday,
804,GP,Gabriel Pereira,9/14/2021,1443,Cash,No,,21557325,,cas,Tuesday,
1454,GP,Gabriel Pereira,9/15/2021,916,Check,No,,89655834,Banco Cruzeiro do Sul,che,Wednesday,6409
123,GP,Gabriel Pereira,9/16/2021,1274,Credit Card,No,8.68E+15,95269495,Banco Atlantico Europa,cre,Thursday,
1624,GP,Gabriel Pereira,9/16/2021,1498,Credit Card,No,2.69377E+15,76288363,Novobanco,cre,Thursday,
1677,GP,Gabriel Pereira,9/16/2021,968,Check,No,,47621236,Millennium BCP,che,Thursday,2990
326,GP,Gabriel Pereira,9/17/2021,1471,Cash,No,,95761228,,cas,Friday,
674,GP,Gabriel Pereira,9/17/2021,1580,Credit Card,No,4.1407E+15,425488,Chase,cre,Friday,
808,GP,Gabriel Pereira,9/17/2021,1015,Check,No,,81979316,Banco Cruzeiro do Sul,che,Friday,8630
905,GP,Gabriel Pereira,9/18/2021,1400,Credit Card,No,4.51958E+14,56296575,Banco Cruzeiro do Sul,cre,Saturday,
1790,GP,Gabriel Pereira,9/18/2021,1165,Credit Card,No,7.6776E+15,73033249,Novobanco,cre,Saturday,
130,GP,Gabriel Pereira,9/21/2021,1180,Cash,No,,86652404,,cas,Tuesday,
361,GP,Gabriel Pereira,9/21/2021,1552,Credit Card,Yes,3.44145E+15,2355770,Chase,cre,Tuesday,
1997,GP,Gabriel Pereira,9/21/2021,1033,Check,No,,18708941,Millennium BCP,che,Tuesday,8989
128,GP,Gabriel Pereira,9/22/2021,1232,Check,No,,65278585,Banco Cruzeiro do Sul,che,Wednesday,8932
233,GP,Gabriel Pereira,9/23/2021,1562,Check,No,,41715454,Banco Cruzeiro do Sul,che,Thursday,5895
1098,GP,Gabriel Pereira,9/23/2021,905,Cash,No,,39627466,,cas,Thursday,
923,GP,Gabriel Pereira,9/24/2021,986,Check,No,,20546475,Banco Cruzeiro do Sul,che,Friday,9770
552,GP,Gabriel Pereira,9/25/2021,1541,Credit Card,No,8.66133E+15,73149501,Banco Do Brasil,cre,Saturday,
723,GP,Gabriel Pereira,9/25/2021,1230,Cash,No,,66766404,,cas,Saturday,
1108,GP,Gabriel Pereira,9/27/2021,987,Cash,No,,11287942,,cas,Monday,
1576,GP,Gabriel Pereira,9/27/2021,1287,Credit Card,No,2.57033E+15,58286304,Millennium BCP,cre,Monday,
1166,GP,Gabriel Pereira,9/30/2021,1087,Check,No,,90855107,Banco Cruzeiro do Sul,che,Thursday,1451
885,GP,Gabriel Pereira,10/1/2021,1384,Credit Card,Yes,5.63354E+15,93993379,Banco Atlantico Europa,cre,Friday,
1374,GP,Gabriel Pereira,10/1/2021,1075,Check,Yes,,21543904,Banco Cruzeiro do Sul,che,Friday,9883
1216,GP,Gabriel Pereira,10/3/2021,1589,Cash,No,,40919693,,cas,Sunday,
448,GP,Gabriel Pereira,10/4/2021,1443,Cash,No,,51484685,,cas,Monday,
930,GP,Gabriel Pereira,10/6/2021,1330,Credit Card,No,6.79177E+15,41884216,Banco Do Brasil,cre,Wednesday,
1327,GP,Gabriel Pereira,10/6/2021,1542,Credit Card,No,2.73799E+15,18674630,Millennium BCP,cre,Wednesday,
539,GP,Gabriel Pereira,10/7/2021,1544,Check,No,,96636186,Banco Do Brasil,che,Thursday,8778
754,GP,Gabriel Pereira,10/8/2021,1115,Check,No,,43588418,Banco Do Brasil,che,Friday,5230
517,GP,Gabriel Pereira,10/9/2021,1412,Cash,No,,39992192,,cas,Saturday,
1181,GP,Gabriel Pereira,10/9/2021,1374,Check,No,,21688005,Banco Do Brasil,che,Saturday,8843
709,GP,Gabriel Pereira,10/10/2021,1028,Check,No,,69294455,Caixa Geral de Depósitos,che,Sunday,2335
331,GP,Gabriel Pereira,10/12/2021,1309,Check,No,,15727919,Banco Cruzeiro do Sul,che,Tuesday,1612
445,GP,Gabriel Pereira,10/12/2021,1299,Cash,No,,71357852,,cas,Tuesday,
772,GP,Gabriel Pereira,10/13/2021,1167,Cash,No,,83059736,,cas,Wednesday,
1103,GP,Gabriel Pereira,10/13/2021,1172,Credit Card,No,2.56239E+15,42620370,Banco Atlantico Europa,cre,Wednesday,
1784,GP,Gabriel Pereira,10/14/2021,925,Check,No,,75480293,Banco Do Brasil,che,Thursday,7030
178,GP,Gabriel Pereira,10/16/2021,1016,Cash,No,,58078361,,cas,Saturday,
1375,GP,Gabriel Pereira,10/16/2021,935,Check,No,,25333202,Banco Do Brasil,che,Saturday,6857
844,GP,Gabriel Pereira,10/19/2021,1081,Cash,No,,28270908,,cas,Tuesday,
1299,GP,Gabriel Pereira,10/19/2021,960,Check,No,,81810450,Chase,che,Tuesday,5904
418,GP,Gabriel Pereira,10/20/2021,1029,Cash,No,,23805525,,cas,Wednesday,
1716,GP,Gabriel Pereira,10/20/2021,1090,Cash,No,,40547398,,cas,Wednesday,
742,GP,Gabriel Pereira,10/22/2021,1506,Check,No,,97320331,Chase,che,Friday,3348
87,GP,Gabriel Pereira,10/23/2021,1339,Check,No,,64160529,Banco Atlantico Europa,che,Saturday,6928
687,GP,Gabriel Pereira,10/23/2021,1419,Check,No,,25995996,Caixa Geral de Depósitos,che,Saturday,1736
910,GP,Gabriel Pereira,10/25/2021,1259,Check,No,,13723081,Banco Atlantico Europa,che,Monday,3365
981,GP,Gabriel Pereira,10/25/2021,1092,Cash,No,,6396384,,cas,Monday,
380,GP,Gabriel Pereira,10/27/2021,1410,Check,No,,84689500,Banco Atlantico Europa,che,Wednesday,7038
1130,GP,Gabriel Pereira,10/27/2021,1509,Cash,No,,4726426,,cas,Wednesday,
1350,GP,Gabriel Pereira,10/27/2021,1040,Cash,No,,48130041,,cas,Wednesday,
1970,GP,Gabriel Pereira,10/28/2021,1288,Check,No,,52319199,Millennium BCP,che,Thursday,9407
753,GP,Gabriel Pereira,10/29/2021,1272,Cash,No,,87209628,,cas,Friday,
1666,GP,Gabriel Pereira,10/29/2021,996,Credit Card,No,2.28247E+15,7578984,Banco Atlantico Europa,cre,Friday,
1267,GP,Gabriel Pereira,10/30/2021,1446,Check,No,,45720266,Banco Palmas,che,Saturday,7541
1782,GP,Gabriel Pereira,10/30/2021,1300,Cash,No,,74215319,,cas,Saturday,
935,GP,Gabriel Pereira,10/31/2021,1514,Cash,No,,31167726,,cas,Sunday,
1498,GP,Gabriel Pereira,11/2/2021,1209,Cash,No,,96268384,,cas,Tuesday,
1958,GP,Gabriel Pereira,11/6/2021,1507,Check,No,,26407608,Banco Palmas,che,Saturday,4380
421,GP,Gabriel Pereira,11/7/2021,1439,Credit Card,No,4.30187E+15,56265650,Banco Cruzeiro do Sul,cre,Sunday,
668,GP,Gabriel Pereira,11/7/2021,901,Cash,No,,71009438,,cas,Sunday,
1428,GP,Gabriel Pereira,11/7/2021,1317,Credit Card,No,5.69993E+15,87779256,Millennium BCP,cre,Sunday,
1485,GP,Gabriel Pereira,11/8/2021,1343,Check,Yes,,97979724,Banco Palmas,che,Monday,3504
803,GP,Gabriel Pereira,11/13/2021,1284,Credit Card,No,5.48574E+15,93817359,Banco Cruzeiro do Sul,cre,Saturday,
582,GP,Gabriel Pereira,11/14/2021,1486,Check,No,,19267649,Chase,che,Sunday,2629
1388,GP,Gabriel Pereira,11/19/2021,1157,Credit Card,No,1.22341E+15,27026604,Banco Palmas,cre,Friday,
244,GP,Gabriel Pereira,11/20/2021,1416,Credit Card,No,6.48909E+14,84723046,Caixa Geral de Depósitos,cre,Saturday,
897,GP,Gabriel Pereira,11/20/2021,936,Credit Card,No,7.05196E+15,85862394,Banco Palmas,cre,Saturday,
443,GP,Gabriel Pereira,11/22/2021,946,Credit Card,No,5.90562E+15,91141520,Banco Palmas,cre,Monday,
829,GP,Gabriel Pereira,11/22/2021,1558,Credit Card,No,1.35997E+15,3920514,Novobanco,cre,Monday,
657,GP,Gabriel Pereira,11/23/2021,1292,Credit Card,No,4.09074E+15,16445561,Banco Palmas,cre,Tuesday,
828,GP,Gabriel Pereira,11/23/2021,1344,Check,No,,78996986,Millennium BCP,che,Tuesday,2766
1217,GP,Gabriel Pereira,11/23/2021,1228,Cash,No,,52070204,,cas,Tuesday,
1713,GP,Gabriel Pereira,11/24/2021,1308,Cash,No,,18158374,,cas,Wednesday,
374,GP,Gabriel Pereira,11/25/2021,1510,Cash,No,,17246191,,cas,Thursday,
520,GP,Gabriel Pereira,11/26/2021,1541,Cash,No,,31735058,,cas,Friday,
186,GP,Gabriel Pereira,11/28/2021,1131,Check,No,,516271,Banco Do Brasil,che,Sunday,7276
758,GP,Gabriel Pereira,11/28/2021,1489,Check,No,,67345957,Novobanco,che,Sunday,5918
1016,GP,Gabriel Pereira,11/28/2021,993,Check,No,,73265306,Millennium BCP,che,Sunday,2258
1230,GP,Gabriel Pereira,11/28/2021,1236,Check,No,,97398894,Caixa Geral de Depósitos,che,Sunday,5082
1818,GP,Gabriel Pereira,11/29/2021,1057,Credit Card,No,9.30914E+15,26414756,Millennium BCP,cre,Monday,
1977,GP,Gabriel Pereira,11/29/2021,1522,Cash,No,,96693233,,cas,Monday,
56,GP,Gabriel Pereira,12/1/2021,1482,Cash,No,,74648877,,cas,Wednesday,
524,GP,Gabriel Pereira,12/1/2021,969,Check,No,,39284567,Banco Atlantico Europa,che,Wednesday,4046
385,GP,Gabriel Pereira,12/2/2021,1057,Cash,No,,66372395,,cas,Thursday,
270,GP,Gabriel Pereira,12/4/2021,1303,Check,No,,14353682,Chase,che,Saturday,4014
400,GP,Gabriel Pereira,12/4/2021,1084,Check,No,,14560833,Caixa Geral de Depósitos,che,Saturday,9686
1894,GP,Gabriel Pereira,12/4/2021,1085,Credit Card,No,5.96758E+15,4576274,Banco Palmas,cre,Saturday,
125,GP,Gabriel Pereira,12/5/2021,1385,Cash,No,,99309728,,cas,Sunday,
1246,GP,Gabriel Pereira,12/8/2021,1054,Cash,No,,99452951,,cas,Wednesday,
1038,GP,Gabriel Pereira,12/9/2021,1188,Cash,No,,72662925,,cas,Thursday,
1244,GP,Gabriel Pereira,12/9/2021,941,Check,No,,56684482,Banco Do Brasil,che,Thursday,8953
1109,GP,Gabriel Pereira,12/11/2021,1586,Cash,No,,82769704,,cas,Saturday,
1549,GP,Gabriel Pereira,12/12/2021,1121,Credit Card,Yes,4.8116E+15,88661680,Caixa Geral de Depósitos,cre,Sunday,
1578,GP,Gabriel Pereira,12/12/2021,1042,Credit Card,Yes,1.67822E+15,63250313,Chase,cre,Sunday,
1715,GP,Gabriel Pereira,12/12/2021,1500,Cash,Yes,,91423302,,cas,Sunday,
284,GP,Gabriel Pereira,12/13/2021,1046,Check,No,,29842579,Caixa Geral de Depósitos,che,Monday,4765
1447,GP,Gabriel Pereira,12/13/2021,1381,Check,Yes,,74544708,Chase,che,Monday,4222
841,GP,Gabriel Pereira,12/14/2021,1083,Credit Card,Yes,7.15117E+15,52647124,Novobanco,cre,Tuesday,
917,GP,Gabriel Pereira,12/14/2021,1239,Cash,No,,21377306,,cas,Tuesday,
1814,GP,Gabriel Pereira,12/14/2021,1068,Credit Card,No,7.57414E+15,59188312,Banco Cruzeiro do Sul,cre,Tuesday,
655,GP,Gabriel Pereira,12/15/2021,1117,Check,No,,84919665,Banco Palmas,che,Wednesday,4246
89,GP,Gabriel Pereira,12/16/2021,1056,Check,Yes,,77997995,Banco Palmas,che,Thursday,3473
587,GP,Gabriel Pereira,12/16/2021,1465,Credit Card,No,4.29618E+15,83143598,Chase,cre,Thursday,
1041,GP,Gabriel Pereira,12/17/2021,1067,Credit Card,No,3.63853E+15,18444902,Banco Palmas,cre,Friday,
1102,GP,Gabriel Pereira,12/17/2021,1469,Check,No,,66123740,Banco Atlantico Europa,che,Friday,8862
1320,GP,Gabriel Pereira,12/17/2021,1207,Check,No,,24559851,Novobanco,che,Friday,1607
3,GP,Gabriel Pereira,12/19/2021,1170,Credit Card,No,8.16185E+15,16475255,Banco Do Brasil,cre,Sunday,
1127,GP,Gabriel Pereira,12/19/2021,1522,Cash,No,,622122,,cas,Sunday,
889,GP,Gabriel Pereira,12/21/2021,1449,Credit Card,No,3.9914E+15,32400615,Banco Atlantico Europa,cre,Tuesday,
1632,GP,Gabriel Pereira,12/21/2021,1115,Credit Card,No,6.20073E+14,75374057,Caixa Geral de Depósitos,cre,Tuesday,
924,GP,Gabriel Pereira,12/22/2021,1234,Cash,No,,78769899,,cas,Wednesday,
1440,GP,Gabriel Pereira,12/22/2021,975,Check,No,,80558115,Banco Atlantico Europa,che,Wednesday,5269
746,GP,Gabriel Pereira,12/25/2021,1179,Credit Card,No,7.60441E+15,5092221,Novobanco,cre,Saturday,
1210,GP,Gabriel Pereira,12/26/2021,1409,Credit Card,No,2.36011E+15,21764846,Banco Atlantico Europa,cre,Sunday,
1444,GP,Gabriel Pereira,12/28/2021,1246,Credit Card,No,6.46933E+15,40880670,Banco Atlantico Europa,cre,Tuesday,
792,GP,Gabriel Pereira,12/29/2021,1022,Check,No,,77908335,Millennium BCP,che,Wednesday,7528
1437,GP,Gabriel Pereira,12/30/2021,900,Cash,No,,7862351,,cas,Thursday,
1781,GP,Gabriel Pereira,12/30/2021,1598,Credit Card,No,4.9097E+15,15891368,Chase,cre,Thursday,
1812,GP,Gabriel Pereira,12/30/2021,1394,Check,No,,92519201,Chase,che,Thursday,6780
840,GP,Gabriel Pereira,12/31/2021,954,Check,No,,91191862,Banco Do Brasil,che,Friday,5076
1423,GP,Gabriel Pereira,1/1/2022,1285,Check,No,,2436524,Millennium BCP,che,Saturday,6766
1965,GP,Gabriel Pereira,1/1/2022,1544,Check,No,,45744520,Banco Do Brasil,che,Saturday,1661
97,GP,Gabriel Pereira,1/2/2022,1191,Check,No,,38347359,Banco Atlantico Europa,che,Sunday,8564
1257,GP,Gabriel Pereira,1/2/2022,1044,Check,No,,22132041,Millennium BCP,che,Sunday,5658
135,GP,Gabriel Pereira,1/3/2022,1554,Cash,No,,85161227,,cas,Monday,
256,GP,Gabriel Pereira,1/3/2022,1100,Credit Card,No,6.37352E+15,8086978,Chase,cre,Monday,
1481,GP,Gabriel Pereira,1/4/2022,1383,Cash,Yes,,33868608,,cas,Tuesday,
288,GP,Gabriel Pereira,1/5/2022,1182,Check,No,,36887258,Banco Atlantico Europa,che,Wednesday,5157
1083,GP,Gabriel Pereira,1/5/2022,1101,Credit Card,No,7.13972E+15,17672019,Caixa Geral de Depósitos,cre,Wednesday,
1249,GP,Gabriel Pereira,1/5/2022,1220,Credit Card,No,7.74927E+15,77522592,Millennium BCP,cre,Wednesday,
545,GP,Gabriel Pereira,1/7/2022,1079,Cash,No,,96762916,,cas,Friday,
893,GP,Gabriel Pereira,1/7/2022,935,Check,No,,99080271,Caixa Geral de Depósitos,che,Friday,3292
81,GP,Gabriel Pereira,1/8/2022,1591,Check,No,,94024455,Millennium BCP,che,Saturday,3972
206,GP,Gabriel Pereira,1/9/2022,1534,Check,No,,47687014,Novobanco,che,Sunday,3248
292,GP,Gabriel Pereira,1/9/2022,1571,Check,No,,90277038,Banco Cruzeiro do Sul,che,Sunday,4190
1706,GP,Gabriel Pereira,1/9/2022,1467,Check,No,,74759443,Banco Cruzeiro do Sul,che,Sunday,9231
359,GP,Gabriel Pereira,1/10/2022,1476,Cash,No,,77293430,,cas,Monday,
1555,GP,Gabriel Pereira,1/10/2022,1013,Check,No,,19423215,Banco Cruzeiro do Sul,che,Monday,1784
446,GP,Gabriel Pereira,1/11/2022,1206,Cash,No,,37183440,,cas,Tuesday,
1283,GP,Gabriel Pereira,1/11/2022,986,Cash,Yes,,50805491,,cas,Tuesday,
29,GP,Gabriel Pereira,1/12/2022,1482,Cash,No,,4436995,,cas,Wednesday,
941,GP,Gabriel Pereira,1/12/2022,1466,Credit Card,No,8.47243E+15,19092487,Novobanco,cre,Wednesday,
1433,GP,Gabriel Pereira,1/12/2022,1318,Cash,No,,86957240,,cas,Wednesday,
860,GP,Gabriel Pereira,1/18/2022,1073,Check,No,,50213060,Millennium BCP,che,Tuesday,7349
1973,GP,Gabriel Pereira,1/18/2022,1017,Check,No,,74050133,Chase,che,Tuesday,1375
